Date,Tractor Model,Horsepower,Implement Model,Implement Size,Notes,System,Operation (verbatim),MOSES Operation,Speed [km/h],Speed_MIN [km/h],Speed_MAX [km/h],Surf_Disturbance [%],Depth [cm],Depth_MIN [cm],Depth_MAX [cm],TILLAGE_TYPE,TILLAGE_TYPE_Modifier [0-1],STIR,Diesel_use [l/ha],Burial_Coefficient [0-1],Source,Description,Map_Status,STIR_Event,STIR_Missing_Fields,STIR_Inputs_Complete,Year,STIR_Cum_CalendarYear,STIR_Cum_AllYears
2023-09-13,,,Air Seeder APV 20',,Custom this out,ST,Plant Hard Red Winter Wheat,"Drill or airseeder, double disk",8.045,5.6315,10.4585,65.0,3.81,2.54,5.08,TILLAGE_TYPE_MIX_INV,0.8,6.3375,3.33144,0.2275,USDA_MOSES_2023-02-24,"Drill or air seeder with double disk openers on 7 to 10 inch spacings.  Rev102403 DTL  Added 40 lbs. start storage biomass default for new veg.  022212 DTL, deleted kill process 11/16/2012 DTL",OK,6.3375,,True,2023,76.4725,1045.47625
2024-11-20,New Holland T8.435,,Great Plains Subsoiler,,,CT,Subsoil Rip,"Subsoiler ripper, 24 to 40 in. deep",7.2405,4.827,8.045,30.0,60.96,60.96,101.6,TILLAGE_TYPE_LIFT,0.4,21.06,23.135,0.57,USDA_MOSES_2023-02-24,Deep ripper 24 to 40 inch operating depth 101009 DTL,OK,21.06,,True,2024,21.06,2707.3799999999997
2024-11-20,JD 8245R,245.0,Landoll 7530 VT Plus Disc,~26' +,,CT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2024,,
2024-11-20,JD 8245R,245.0,Landoll 7530 VT Plus Disc,~26' +,,MT,Vertical Till,Reel disk vertical tiller,9.654,8.045,12.872,40.0,5.08,3.81,6.35,TILLAGE_TYPE_MIXING,0.7,5.46,7.8659,0.1925,USDA_MOSES_2023-02-24,"Like McFarlane Reel Disk machine with single gang of smooth coulters on a shaft, on a slight angle followed by a rolling stalk chopper reel, a spike harrow and a rolling basket.     110110 DTL",OK,5.46,,True,2024,5.46,1077.94375
2024-11-20,New Holland T8.435,,Great Plains Subsoiler,,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2024,,
2024-11-20,JD 8245R,245.0,Landoll 7530 VT Plus Disc,~26' +,,ST,Vertical Till,Reel disk vertical tiller,9.654,8.045,12.872,40.0,5.08,3.81,6.35,TILLAGE_TYPE_MIXING,0.7,5.46,7.8659,0.1925,USDA_MOSES_2023-02-24,"Like McFarlane Reel Disk machine with single gang of smooth coulters on a shaft, on a slight angle followed by a rolling stalk chopper reel, a spike harrow and a rolling basket.     110110 DTL",OK,5.46,,True,2024,5.46,1050.93625
2024-11-20,New Holland T8.435,,Great Plains Subsoiler,,,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2024,,
2024-11-21,JD 8295R,295.0,Case 165 6 Bottom Plow,,,CT,Moldboard Plow,"Plow, deep, large, moldboard",4.827,3.218,6.436,100.0,76.2,60.96,91.44,TILLAGE_TYPE_MIXING,0.7,102.37499999999999,33.3144,0.99,USDA_MOSES_2023-02-24,Deep Moldboard plow 30 inch operating depth.  used to bury large amouns of residue or undesireable soil such as sand deposition or to bring heavy textured matural to the surface.  111705 DTL,OK,102.37499999999999,,True,2024,123.43499999999999,2809.7549999999997
2024-11-21,JD 8295R,295.0,Case 165 6 Bottom Plow,,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2024,,
2024-11-21,JD 8295R,295.0,Case 165 6 Bottom Plow,,,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2024,,
2024-11-23,JD 6195R,195.0,Brillon Mulcher,25',,CT,Cultimulch,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2024,125.62874999999998,2811.9487499999996
2024-11-23,JD 6195R,195.0,Brillon Mulcher,25',,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2024,,
2024-11-23,JD 6195R,195.0,Brillon Mulcher,25',,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2024,,
2024-11-24,JD 6195R,195.0,Brillon Mulcher,25',,CT,Cultimulch,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2024,127.82249999999999,2814.1425
2024-11-24,JD 6195R,195.0,Brillon Mulcher,25',,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2024,,
2024-11-24,JD 6195R,195.0,Brillon Mulcher,25',,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2024,,
2024-11-25,JD 8295R,295.0,Schmeiser Varitrak Folding Landplane,,,CT,Landplane,Land plane,6.436,4.827,12.872,100.0,5.08,2.54,10.16,TILLAGE_TYPE_MIX_INV,0.8,10.4,8.3286,0.4,USDA_MOSES_2023-02-24,Land plane or land leveler. Rev 032006 DTL,OK,10.4,,True,2024,138.2225,2824.5424999999996
2024-11-25,JD 8295R,295.0,Schmeiser Varitrak Folding Landplane,,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2024,,
2024-11-25,JD 8295R,295.0,Schmeiser Varitrak Folding Landplane,,,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2024,,
2025-03-25,JD 6155R,155.0,Brillon Mulcher,25',,CT,Cultimulch,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2025,2.1937499999999996,2826.73625
2025-03-25,JD 6155R,155.0,Brillon Mulcher,25',,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2025,,
2025-03-25,JD 6155R,155.0,Brillon Mulcher,25',,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2025,,
2025-03-26,JD 6130R,130.0,"Schmizer / 3""",,,CT,Cultipack,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2025,4.387499999999999,2828.93
2025-03-26,JD 6130R,130.0,"Schmizer /1""",,,CT,Cultipack,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2025,6.581249999999999,2831.1237499999997
2025-03-26,JD 8245R,245.0,Hawkins 6 Row Bedder,,,CT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2025,,
2025-03-26,JD 6130R,130.0,"Schmizer /1""",,,MT,Cultipack,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2025,2.1937499999999996,1080.1375
2025-03-26,JD 8245R,245.0,Hawkins 6 Row Bedder,,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2025,,
2025-03-26,JD 6130R,130.0,"Schmizer / 3""",,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2025,,
2025-03-26,JD 8245R,245.0,Hawkins 6 Row Bedder,,,ST,Condition Seedbeds,Seedbed finisher,6.436,4.827,12.872,100.0,10.16,5.08,15.24,TILLAGE_TYPE_MIX_INV,0.8,20.8,8.3286,0.5,USDA_MOSES_2023-02-24,"Combination Finishing Tool w/ spring teeth & rolling basket. 
10/28/01 DTL Rev 092205 DTL",OK,20.8,,True,2025,20.8,1071.73625
2025-03-26,JD 6130R,130.0,"Schmizer /1""",,,ST,Cultipack,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2025,22.99375,1073.93
2025-03-26,JD 6130R,130.0,"Schmizer / 3""",,,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2025,,
2025-03-27,,,PV COOP Spreader Cart,,"11-52-0 MAP, 46-0-0 UREA dry blend",CT,Fertilizer Application,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2025,9.831249999999999,2834.3737499999997
2025-03-27,JD 6125R,125.0,Red Pipe Ditcher,,,CT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2025,,
2025-03-27,JD 6125R,125.0,Red Pipe Ditcher,,,MT,Clean Furrows,"Cultivator, row 1 in ridge",8.045,3.218,8.8495,75.0,7.62,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,14.625,5.73748,0.57,USDA_MOSES_2023-02-24,"Row crop cultivator w/ sweeps leaving a 1"" ridge 05-14-02 DTL",OK,14.625,,True,2025,16.81875,1094.7625
2025-03-27,,,PV COOP Spreader Cart,,"11-52-0 MAP, 46-0-0 UREA dry blend",MT,Fertilizer Application,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2025,20.06875,1098.0125
2025-03-27,JD 6125R,125.0,Red Pipe Ditcher,,,ST,Clean Furrows,"Cultivator, row 1 in ridge",8.045,3.218,8.8495,75.0,7.62,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,14.625,5.73748,0.57,USDA_MOSES_2023-02-24,"Row crop cultivator w/ sweeps leaving a 1"" ridge 05-14-02 DTL",OK,14.625,,True,2025,37.61875,1088.555
2025-03-27,,,PV COOP Spreader Cart,,"11-52-0 MAP, 46-0-0 UREA dry blend",ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2025,,
2025-04-10,JD 6195R,195.0,JD 7300 6 Row,,"10-34-0, 32-0-0 UAN",CT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2025,,
2025-04-10,JD 8295R,295.0,Kuhn Gladiator Strip Tiller,,,CT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2025,,
2025-04-10,JD 6195R,195.0,JD 7300 6 Row,,"10-34-0, 32-0-0 UAN",MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2025,,
2025-04-10,JD 8295R,295.0,Kuhn Gladiator Strip Tiller,,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2025,,
2025-04-10,JD 6195R,195.0,JD 7300 6 Row,,"10-34-0, 32-0-0 UAN",ST,Fertilizer Application,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2025,40.86875,1091.805
2025-04-10,JD 8295R,295.0,Kuhn Gladiator Strip Tiller,,,ST,Strip till,Strip till bed conditioner,8.045,5.6315,10.4585,30.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,4.875,2.96128,0.15,USDA_MOSES_2023-02-24,"Striptill bed conditioner smoothes, firms and prepares a seedbed following an in-row subsoiler operation.  050802 DTL",OK,4.875,,True,2025,45.74375,1096.68
2025-04-11,JD 8245R,,Hawkins 6 Row Bedder,,"Hawkins 6 Row Bedder / 3.00 """,CT,Condition Seedbeds,Seedbed finisher,6.436,4.827,12.872,100.0,10.16,5.08,15.24,TILLAGE_TYPE_MIX_INV,0.8,20.8,8.3286,0.5,USDA_MOSES_2023-02-24,"Combination Finishing Tool w/ spring teeth & rolling basket. 
10/28/01 DTL Rev 092205 DTL",OK,20.8,,True,2025,30.63125,2855.17375
2025-04-11,JD 6130R,130.0,"Schmizer /1""",,,CT,Cultipack,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2025,32.824999999999996,2857.3675
2025-04-11,JD 8245R,,Hawkins 6 Row Bedder,,"Hawkins 6 Row Bedder / 3.00 """,MT,Condition Seedbeds,Seedbed finisher,6.436,4.827,12.872,100.0,10.16,5.08,15.24,TILLAGE_TYPE_MIX_INV,0.8,20.8,8.3286,0.5,USDA_MOSES_2023-02-24,"Combination Finishing Tool w/ spring teeth & rolling basket. 
10/28/01 DTL Rev 092205 DTL",OK,20.8,,True,2025,40.86875,1118.8125
2025-04-11,JD 6130R,130.0,"Schmizer /1""",,,MT,Cultipack,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2025,43.0625,1121.00625
2025-04-11,JD 8245R,,Hawkins 6 Row Bedder,,"Hawkins 6 Row Bedder / 3.00 """,ST,Condition Seedbeds,Seedbed finisher,6.436,4.827,12.872,100.0,10.16,5.08,15.24,TILLAGE_TYPE_MIX_INV,0.8,20.8,8.3286,0.5,USDA_MOSES_2023-02-24,"Combination Finishing Tool w/ spring teeth & rolling basket. 
10/28/01 DTL Rev 092205 DTL",OK,20.8,,True,2025,66.54375,1117.48
2025-04-11,JD 6130R,130.0,"Schmizer /1""",,,ST,Cultipack,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2025,68.7375,1119.67375
2025-04-24,JD 6130R,130.0,Monosem NG+4 6 row,6 row,,CT,Plant Grain Corn w/ Optistart Gold,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2025,36.074999999999996,2860.6175
2025-04-24,JD 6130R,130.0,Monosem NG+4 6 row,6 row,,MT,Plant Grain Corn w/ Optistart Gold,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2025,46.3125,1124.25625
2025-04-24,JD 6130R,130.0,Monosem NG+4 6 row,6 row,,ST,Plant Grain Corn w/ Optistart Gold,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2025,71.9875,1122.92375
2025-06-23,JD 6195R,,LMC 12 Row Nutrient Applicator,,32-0-0 UAN 50.00 Lbs / Ac,CT,Fertilizer Application,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2025,39.324999999999996,2863.8675
2025-06-23,JD 6195R,,LMC 12 Row Nutrient Applicator,,32-0-0 UAN 50.00 Lbs / Ac,MT,Fertilizer Application,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2025,49.5625,1127.50625
2025-06-23,JD 6195R,,LMC 12 Row Nutrient Applicator,,32-0-0 UAN 50.00 Lbs / Ac,ST,Fertilizer Application,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2025,75.2375,1126.17375
2025-06-24,JD 6125R,125.0,Red Pipe Ditcher,,,CT,Clean Furrows,"Cultivator, row 1 in ridge",8.045,3.218,8.8495,75.0,7.62,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,14.625,5.73748,0.57,USDA_MOSES_2023-02-24,"Row crop cultivator w/ sweeps leaving a 1"" ridge 05-14-02 DTL",OK,14.625,,True,2025,53.949999999999996,2878.4925
2025-06-24,JD 6130R,,Eversman 1076 6 Row Cultivator,6 row,,CT,Cultivate,"Cultivator, row 1 in ridge",8.045,3.218,8.8495,75.0,7.62,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,14.625,5.73748,0.57,USDA_MOSES_2023-02-24,"Row crop cultivator w/ sweeps leaving a 1"" ridge 05-14-02 DTL",OK,14.625,,True,2025,68.575,2893.1175
2025-06-24,JD 5055E,156.0,Pipe Ditcher,,,CT,Pack Furrows,"Roller, corrugated packer",6.436,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,1.4625,2.3135,0.05,USDA_MOSES_2023-02-24,Corregated packer roller   10-11-01 DTL,OK,1.4625,,True,2025,70.0375,2894.58
2025-06-24,JD 6125R,125.0,Red Pipe Ditcher,,,MT,Clean Furrows,"Cultivator, row 1 in ridge",8.045,3.218,8.8495,75.0,7.62,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,14.625,5.73748,0.57,USDA_MOSES_2023-02-24,"Row crop cultivator w/ sweeps leaving a 1"" ridge 05-14-02 DTL",OK,14.625,,True,2025,64.1875,1142.13125
2025-06-24,JD 6130R,,Eversman 1076 6 Row Cultivator,6 row,,MT,Cultivate,"Cultivator, row 1 in ridge",8.045,3.218,8.8495,75.0,7.62,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,14.625,5.73748,0.57,USDA_MOSES_2023-02-24,"Row crop cultivator w/ sweeps leaving a 1"" ridge 05-14-02 DTL",OK,14.625,,True,2025,78.8125,1156.75625
2025-06-24,JD 5055E,156.0,Pipe Ditcher,,,MT,Pack Furrows,"Roller, corrugated packer",6.436,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,1.4625,2.3135,0.05,USDA_MOSES_2023-02-24,Corregated packer roller   10-11-01 DTL,OK,1.4625,,True,2025,80.27499999999999,1158.21875
