PhysicalEventID,Analyte,Year,Treatment,Observed_mg_L,n_source_observations,Method,Modeled_mg_L,central_estimate_type,resolution
PE_44c3319c1ae4491d3b22,TP,2017,MT,0.094,1,ML,0.238620668028466,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_5f5cdcb0357234b8314a,TP,2017,MT,0.45,2,ML,0.1883832586121911,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_72973ed7fd2fafa39b49,TP,2017,MT,0.13,1,ML,0.2475983517972386,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_7563047765a1e3f047e6,TP,2017,MT,0.52,2,ML,0.487726428297718,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_ae6e7b1bd3de16ea6d0f,TP,2017,MT,0.25,1,ML,0.2469722664652683,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_c9e73ef1dabab1e96c37,TP,2017,MT,0.125,2,ML,0.3997761839175723,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_df9fe3439780c58ef619,TP,2017,MT,0.16999999999999998,2,ML,0.1992141027859069,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_fa68bde0c7a186695c73,TP,2017,MT,0.25,1,ML,0.3705519422942668,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_20cdd4f089d2cb0bb73d,TP,2017,ST,0.22999999999999998,2,ML,0.1226231062452654,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_4998c6ec98ba5c91a95d,TP,2017,ST,0.2,3,ML,0.1116745326793317,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_4d317db65fbb1df71b52,TP,2017,ST,0.12,3,ML,0.0864530633072391,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_531c541dd4a3fff82f15,TP,2017,ST,0.24,1,ML,0.1858035409039627,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_568f0b5ec6deda07b9f9,TP,2017,ST,0.14,1,ML,0.388739155419461,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_6ca81f85570cae0e0d9c,TP,2017,ST,0.185,2,ML,0.3098375598374985,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_8b4c5aba46522be8a6ae,TP,2017,ST,0.12,1,ML,0.1742365142139181,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_9be29822841d41a56b41,TP,2017,ST,0.14,2,ML,0.1113985029107288,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_dd2eb9cbf33aadc76796,TP,2017,ST,0.1145,2,ML,0.0836731039774812,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_e8e143ce24098f6b3f6d,TP,2017,ST,0.13,3,ML,0.1934914552491719,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_fae3faa31fd03c716eb2,TP,2017,ST,0.12,2,ML,0.1331925925415348,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_166bc984fea383507df7,TP,2020,CT,0.28500000000000003,2,ML,0.2118581345909674,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_568a40e75356dbe2944f,TP,2020,CT,0.20500000000000002,2,ML,0.2447090690686381,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_5cea09f5406d83c18d64,TP,2020,CT,0.38,1,ML,0.3284632042780231,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_5fe6f2ac660a17d837bd,TP,2020,CT,0.25,1,ML,0.3698894697988169,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_81e03fd81db11fe99704,TP,2020,CT,0.315,2,ML,0.3100074228916837,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_956f49ab7f5a452d4e47,TP,2020,CT,0.325,2,ML,0.3561575024284122,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_a2e77087ab55e269e32c,TP,2020,CT,0.35,1,ML,0.5008164513559026,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_d03c293a07504dee9823,TP,2020,CT,0.21000000000000002,2,ML,0.2506290626162465,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_f112cb116ff39b0745d1,TP,2020,CT,0.41,1,ML,0.2994804341637909,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_1c61ae236bb189923470,TP,2020,MT,0.0675,2,ML,0.1294369462886633,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_3f0bbb475c6994c60cf6,TP,2020,MT,0.29,1,ML,0.2249811275465608,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_48332f955c6c36e57528,TP,2020,MT,0.185,2,ML,0.1817030406041628,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_61b68e752c1619aa8c43,TP,2020,MT,0.32,1,ML,0.3155132978077852,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_8ed15b2f1e5372b81dc7,TP,2020,MT,0.37,1,ML,0.2061662539314852,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_a32b9b1cc443544ce423,TP,2020,MT,0.15,2,ML,0.1629717555998999,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_addb6558497635dd3d9a,TP,2020,MT,0.275,2,ML,0.2008187469902751,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_f20fe17d9d856cebbcf8,TP,2020,MT,0.215,2,ML,0.1803810817004974,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_f8ef94027a8e2bfa6b9c,TP,2020,MT,0.36,1,ML,0.373880866535184,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_0b902961f965469f339e,TP,2020,ST,0.0255,2,ML,0.0427750434943306,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_3f6400cdcf4fab1e9fc1,TP,2020,ST,0.44,1,ML,0.4145532980656638,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_46cc9f71204f4afd638d,TP,2020,ST,0.31,1,ML,0.3211520088118942,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_49fb6cd53fdd5e458f64,TP,2020,ST,0.11,2,ML,0.1078303431721149,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_5ff3d0ad9d787e19a7ca,TP,2020,ST,0.325,2,ML,0.2271226587148647,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_875be1f39b86704274b0,TP,2020,ST,0.15,1,ML,0.227879947270998,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_e92a1d87a3645647bd4e,TP,2020,ST,0.10500000000000001,2,ML,0.1436566120292464,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_ee23dd5347fd2acef254,TP,2020,ST,0.35,1,ML,0.1999383799501167,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_fc822425df54345742cb,TP,2020,ST,0.14500000000000002,2,ML,0.1430194971668926,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_051cd85fc942217be314,TP,2021,CT,0.24,2,ML,0.2467065375781983,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_0ac2121b8fe18c0053e2,TP,2021,CT,0.29,3,ML,0.3326281902488396,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_21dfe39111b133765d37,TP,2021,CT,0.27,2,ML,0.3631363696794252,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_21eb97240c4e244d59c9,TP,2021,CT,0.21500000000000002,2,ML,0.4762817256439332,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_2e40b6e91cc7d5ecd6c3,TP,2021,CT,0.37,2,ML,0.3615399204675754,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_33074ef569f8079ca2c5,TP,2021,CT,3.1500000000000004,2,ML,2.3567874437728227,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_3e80216d31c31cb94be7,TP,2021,CT,0.29,4,ML,0.2289417956327742,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_43f0020c0e87bb28cb4f,TP,2021,CT,2.1500000000000004,2,ML,1.3442449912804446,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_7bb31d342461203b532f,TP,2021,CT,0.225,4,ML,0.2940136438484453,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_a1506e8e5a02282cf157,TP,2021,CT,0.44,2,ML,0.4861593427590552,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_a9b65e771f7f28532999,TP,2021,CT,0.21000000000000002,4,ML,0.261147063758293,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_e9ed7c0da6f350ec0ebd,TP,2021,CT,0.1295,2,ML,0.3921717504742511,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_10a82e2f3d5ad96163d0,TP,2021,MT,0.27,2,ML,0.2835191563047983,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_29232e3b1d0dd0846861,TP,2021,MT,0.22000000000000003,4,ML,0.2162302776176131,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_3b0275b6f31aa3c48b11,TP,2021,MT,0.315,2,ML,0.2783435939918812,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_51b615c0027e4e29028e,TP,2021,MT,4.2,2,ML,0.6737041183414456,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_55b3839d44d67304ba2d,TP,2021,MT,2.2,2,ML,1.1119212858636829,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_936c12cc5ae17810e93e,TP,2021,MT,0.20500000000000002,2,ML,0.3515592355681379,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_97c5dc883be532c37d60,TP,2021,MT,0.16999999999999998,2,ML,0.1818690459073019,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_c7ea31b20b60ad1966be,TP,2021,MT,0.16499999999999998,2,ML,0.3642483937838653,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_e31452c7a0ebfbfaf3f2,TP,2021,MT,0.185,4,ML,0.2217141012446893,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_ebd22f3a15b20eea0e80,TP,2021,MT,0.12,4,ML,0.1182712814121206,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_f0e98ee733e1acf48f4e,TP,2021,MT,0.25,3,ML,0.2417516532967884,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_f544dd1f1224ddc9abde,TP,2021,MT,2.7,1,ML,0.8429959468916374,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_16ac905814be2f1ac791,TP,2021,ST,0.095,2,ML,0.145998610747034,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_1a4143d14585d70064a4,TP,2021,ST,0.25,2,ML,0.3518721768406638,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_3d9e743a00f5613f6722,TP,2021,ST,1.75,2,ML,1.1345927805711893,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_47319afabf95ce33e7fd,TP,2021,ST,0.35,2,ML,0.3341238315235609,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_6af7db12fea1a0f5f5e0,TP,2021,ST,0.19,2,ML,0.2115040945448643,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_6ee044c77bdf30366b5d,TP,2021,ST,2.1500000000000004,2,ML,0.8031330734735012,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_78a548d4e3eef2a21ea3,TP,2021,ST,0.11,4,ML,0.113709553314759,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_835c9b48606f6cdfa777,TP,2021,ST,0.38,2,ML,0.3180367618212483,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_af610e0f46836e0b77e1,TP,2021,ST,0.245,2,ML,0.2777690344721114,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_b08201b583b69f927729,TP,2021,ST,0.175,2,ML,0.210186823399992,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_c917d3aa7638a95ddccd,TP,2021,ST,0.113,4,ML,0.1379296619777414,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_e416400520de7f5adc17,TP,2021,ST,0.19,3,ML,0.2433994211593299,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_074f45d65401c8fdb3f5,TP,2022,CT,0.12,3,ML,0.1509028338271609,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_26a08057b7264787ef06,TP,2022,CT,0.0,1,ML,0.1164453425393933,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_32d4186ac5b7c925427a,TP,2022,CT,0.0,2,ML,0.0867950055604432,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_3433a0bfc8c7216f3995,TP,2022,CT,0.11,1,ML,0.2410091929346808,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_3f1a3adf6196ed54473e,TP,2022,CT,0.24,1,ML,0.349518251894399,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_438127a754ce2a504c09,TP,2022,CT,0.24,2,ML,0.3363100611791357,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_5ae2ded12c8023b32c0a,TP,2022,CT,0.24,3,ML,0.3381169173495904,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_b8cc705881475991ea0f,TP,2022,CT,0.11499999999999999,2,ML,0.2224144832843855,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_c409fdcd758dbf3b86bb,TP,2022,CT,0.4,1,ML,0.2722166783576116,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_db44df4caa1727e348be,TP,2022,CT,0.11,3,ML,0.1952089866756097,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_df160c088a0a2ccf4d3e,TP,2022,CT,0.16,1,ML,0.1743607421236753,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_eb7e4b7d6a65d5aa6a4b,TP,2022,CT,0.21,3,ML,0.2414606149096261,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_14298b67e71efd6380df,TP,2022,MT,0.28,3,ML,0.4779511360733556,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_260d9de653b38957c0fe,TP,2022,MT,0.12,2,ML,0.1700549346645253,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_344e7a9bb935a4829210,TP,2022,MT,0.19,2,ML,0.3350752251742741,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
